"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2016;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.2. Morvedre";5;2;52;16701,8189530312
2016;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.3. Trinitat";5;3;53;18212,2960951642
2016;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.4. Tormos";5;4;54;14391,3788625706
2016;"Mitjana de la renda per unitat de consum.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;18186,1483122363
2016;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.1. Exposició";6;1;61;33778,7641914698
2016;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;25079,6972265023
2016;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;34227,0768379447
2016;"Mitjana de la renda per unitat de consum.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;26306,4717928903
2016;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;15382,4626544658
2016;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.2. Soternes";7;2;72;14830,4149259785
2016;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;12373,9593724388
2016;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;10680,612012012
2016;"Mitjana de la renda per unitat de consum.";"7. l'Olivereta";"7.5. la Llum";7;5;75;16490,0238432006
2016;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.1. Patraix";8;1;81;17943,6632594417
2016;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.2. Sant Isidre";8;2;82;15790,6346467946
2016;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.3. Vara de Quart";8;3;83;17180,5001447178
2016;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.4. Safranar";8;4;84;17799,3883441666
2016;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.5. Favara";8;5;85;15715,3168875106
2016;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.1. la Raiosa";9;1;91;16035,2172158264
2016;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;15116,3205747332
2016;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;15842,1769676885
2016;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;14042,5389868515
2016;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.5. Camí Real";9;5;95;14863,0241257793
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;15786,9739374707
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;14419,9580054738
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;16116,5241547002
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;12476,7980155918
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;11287,0233910571
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;15505,2070393375
2016;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;23817,3309932786
2016;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;15474,2326013329
2016;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;14559,5601827539
2016;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;14815,9002591691
2016;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;17636,7202282815
2016;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;12128,0839403399
2016;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.1. Aiora";12;1;121;15371,0245688253
2016;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.2. Albors";12;2;122;17000,053621825
2016;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;14708,4978653078
2016;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;16325,1684770561
2016;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;29627,8420745435
2016;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;17343,7029346944
2016;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;20215,0950956938
2016;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.3. l'Amistat";13;3;133;16772,1599710983
2016;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;23563,8518186705
2016;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.5. la Carrasca";13;5;135;23808,9220389805
2016;"Mitjana de la renda per unitat de consum.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;18733,0148491277
2016;"Mitjana de la renda per unitat de consum.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;19432,006718925
2016;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.1. Orriols";15;1;151;11841,4207257908
2016;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.2. Torrefiel";15;2;152;13303,5088637251
2016;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;23627,2297297297
2016;"Mitjana de la renda per unitat de consum.";"16. Benicalap";"16.1. Benicalap";16;1;161;15674,5595721979
2016;"Mitjana de la renda per unitat de consum.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;11505,7625022089
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;15382
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;14955
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;16296
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;15382
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;15382
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;26596
2016;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;14707
2016;"Mitjana de la renda per unitat de consum.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;13997,5239887112
2016;"Mitjana de la renda per unitat de consum.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;17788
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;13812
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;15366,4127665877
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;16659,915356711
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;21234
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;16292
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;20705
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;12756,0664200141
2016;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;12372
