"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2019;"Mitjana de la renda per unitat de consum.";"8. Patraix";"8.5. Favara";8;5;85;17843,4275560416
2019;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.1. la Raiosa";9;1;91;17837,2618122977
2019;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;17022,4879158542
2019;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;17990,6431863068
2019;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;15915,341805083
2019;"Mitjana de la renda per unitat de consum.";"9. Jesús";"9.5. Camí Real";9;5;95;16449,4213672992
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;17764,580923809
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;16657,016315261
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;18374,1118029484
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;14396,5993965806
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;12788,6461957933
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;17701,5589919817
2019;"Mitjana de la renda per unitat de consum.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;26625,3497757848
2019;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;17517,0878954757
2019;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;17001,8864198831
2019;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;16829,1044869784
2019;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;19881,9861481764
2019;"Mitjana de la renda per unitat de consum.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;13640,6942771084
2019;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.1. Aiora";12;1;121;17509,0165299376
2019;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.2. Albors";12;2;122;19167,4489866421
2019;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;16764,2195671469
2019;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;18557,0904195647
2019;"Mitjana de la renda per unitat de consum.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;32315,0539768217
2019;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;19044,1146629604
2019;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;22193,0666610198
2019;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.3. l'Amistat";13;3;133;18480,7225944405
2019;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;26349,832300401
2019;"Mitjana de la renda per unitat de consum.";"13. Algirós";"13.5. la Carrasca";13;5;135;26526,7301110778
2019;"Mitjana de la renda per unitat de consum.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;21244,3848292641
2019;"Mitjana de la renda per unitat de consum.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;22086,3986298834
2019;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.1. Orriols";15;1;151;13328,8067738791
2019;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.2. Torrefiel";15;2;152;15198,3877512035
2019;"Mitjana de la renda per unitat de consum.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;26257,8441641532
2019;"Mitjana de la renda per unitat de consum.";"16. Benicalap";"16.1. Benicalap";16;1;161;17547,6373682545
2019;"Mitjana de la renda per unitat de consum.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;13156,5734086242
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;18004
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;16294
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;18753
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;18004
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;18004
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;29448
2019;"Mitjana de la renda per unitat de consum.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;17994
2019;"Mitjana de la renda per unitat de consum.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;15892,0726708075
2019;"Mitjana de la renda per unitat de consum.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;19886
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;15569
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;17425,1920695755
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;18906,019170579
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;23634
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;19176
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;22574
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;14618,4423107443
2019;"Mitjana de la renda per unitat de consum.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;14803
2019;"Mitjana de la renda per unitat de consum.";;;;;;
