"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Percentatge d'ingressos procedents de pensions.";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;24,78
2018;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.1. Exposició";6;1;61;17,93
2018;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.2. Mestalla";6;2;62;19,73
2018;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;18,28
2018;"Percentatge d'ingressos procedents de pensions.";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;24,68
2018;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;26,64
2018;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.2. Soternes";7;2;72;26,03
2018;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;30,1
2018;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;29,72
2018;"Percentatge d'ingressos procedents de pensions.";"7. l'Olivereta";"7.5. la Llum";7;5;75;23,62
2018;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.1. Patraix";8;1;81;25,14
2018;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.2. Sant Isidre";8;2;82;18,45
2018;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.3. Vara de Quart";8;3;83;28,4
2018;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.4. Safranar";8;4;84;19,61
2018;"Percentatge d'ingressos procedents de pensions.";"8. Patraix";"8.5. Favara";8;5;85;19,9
2018;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.1. la Raiosa";9;1;91;24,4
2018;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;24,86
2018;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;24,02
2018;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;26,84
2018;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.5. Camí Real";9;5;95;15,53
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;27,42
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;23,56
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;24,29
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;25,97
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;30,71
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;17,86
2018;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;11,66
2018;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;20,52
2018;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;25,37
2018;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;26,59
2018;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;20,82
2018;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;25,83
2018;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.1. Aiora";12;1;121;21,93
2018;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.2. Albors";12;2;122;25,13
2018;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;21,93
2018;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;23,13
2018;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;9,84
2018;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;25,45
2018;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;28,36
2018;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.3. l'Amistat";13;3;133;29,17
2018;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;24,06
2018;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.5. la Carrasca";13;5;135;20,83
2018;"Percentatge d'ingressos procedents de pensions.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;23,23
2018;"Percentatge d'ingressos procedents de pensions.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;21,73
2018;"Percentatge d'ingressos procedents de pensions.";"15. Rascanya";"15.1. Orriols";15;1;151;26,59
2018;"Percentatge d'ingressos procedents de pensions.";"15. Rascanya";"15.2. Torrefiel";15;2;152;24,2
2018;"Percentatge d'ingressos procedents de pensions.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;10,55
2018;"Percentatge d'ingressos procedents de pensions.";"16. Benicalap";"16.1. Benicalap";16;1;161;19,4
2018;"Percentatge d'ingressos procedents de pensions.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;26,75
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;22,32
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;24,6
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;26,6
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;22,32
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;22,32
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;10,6
2018;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;14,37
2018;"Percentatge d'ingressos procedents de pensions.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;21,95
2018;"Percentatge d'ingressos procedents de pensions.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;19,36
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;25,12
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;20,75
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;21,09
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;19,87
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;25,96
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;16,25
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;22,17
2018;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;11,55
2018;"Percentatge d'ingressos procedents de pensions.";;;;;;
