"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Índex de Gini.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;30,6908209213717
2018;"Índex de Gini.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;27,9
2018;"Índex de Gini.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;35,2
2018;"Índex de Gini.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;30,2
2018;"Índex de Gini.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;27,9
2018;"Índex de Gini.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;27,9
2018;"Índex de Gini.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;34,8
2018;"Índex de Gini.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;31,5
2018;"Índex de Gini.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;32,1079019264448
2018;"Índex de Gini.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;35,2
2018;"Índex de Gini.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;28,2
2018;"Índex de Gini.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;29,9548363205451
2018;"Índex de Gini.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;29,2106257378985
2018;"Índex de Gini.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;34,7
2018;"Índex de Gini.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;24,2
2018;"Índex de Gini.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;35,2
2018;"Índex de Gini.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;32,0911570247934
2018;"Índex de Gini.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;34,1
2018;"Índex de Gini.";;;;;;
