"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.1. la Raiosa";9;1;91;24,83
2017;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;24,32
2017;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.3. la Creu Coberta";9;3;93;23,97
2017;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;27,29
2017;"Percentatge d'ingressos procedents de pensions.";"9. Jesús";"9.5. Camí Real";9;5;95;15,79
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;28,12
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.2. en Corts";10;2;102;24,59
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.3. Malilla";10;3;103;24,38
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;26,58
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;32,06
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.6. la Punta";10;6;106;18,55
2017;"Percentatge d'ingressos procedents de pensions.";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;11,27
2017;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.1. el Grau";11;1;111;21,18
2017;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;26,62
2017;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;26,78
2017;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.4. Beteró";11;4;114;21,25
2017;"Percentatge d'ingressos procedents de pensions.";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;26,89
2017;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.1. Aiora";12;1;121;22,38
2017;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.2. Albors";12;2;122;25,41
2017;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;22,61
2017;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;24,28
2017;"Percentatge d'ingressos procedents de pensions.";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;9,72
2017;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;25,68
2017;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;28,15
2017;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.3. l'Amistat";13;3;133;30,15
2017;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;24,09
2017;"Percentatge d'ingressos procedents de pensions.";"13. Algirós";"13.5. la Carrasca";13;5;135;20,48
2017;"Percentatge d'ingressos procedents de pensions.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;23,38
2017;"Percentatge d'ingressos procedents de pensions.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;21,68
2017;"Percentatge d'ingressos procedents de pensions.";"15. Rascanya";"15.1. Orriols";15;1;151;27,87
2017;"Percentatge d'ingressos procedents de pensions.";"15. Rascanya";"15.2. Torrefiel";15;2;152;24,67
2017;"Percentatge d'ingressos procedents de pensions.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;11,01
2017;"Percentatge d'ingressos procedents de pensions.";"16. Benicalap";"16.1. Benicalap";16;1;161;20,35
2017;"Percentatge d'ingressos procedents de pensions.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;27,04
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;22,42
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;24,81
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;27,09
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;22,42
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;22,42
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;10,76
2017;"Percentatge d'ingressos procedents de pensions.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;24,57
2017;"Percentatge d'ingressos procedents de pensions.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;21,63
2017;"Percentatge d'ingressos procedents de pensions.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;19,09
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;26,4
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;21,08
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;21,39
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;20,49
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;26,54
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;16,23
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;23,31
2017;"Percentatge d'ingressos procedents de pensions.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;12,99
