"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;61,54
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;53,79
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;54,56
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;61,54
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;61,54
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;65,81
2018;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;51,4
2018;"Percentatge d'ingressos procedents de salaris.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;62,47
2018;"Percentatge d'ingressos procedents de salaris.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;63,86
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;58,6
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;62,03
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;59,22
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;57,72
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;55,02
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;61,49
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;62,71
2018;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;74,03
2018;"Percentatge d'ingressos procedents de salaris.";;;;;;
