"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2015;"Percentatge d'ingressos procedents de salaris.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;72,7
2015;"Percentatge d'ingressos procedents de salaris.";"16. Benicalap";"16.1. Benicalap";16;1;161;63,34
2015;"Percentatge d'ingressos procedents de salaris.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;55,95
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;60,15
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;53,08
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;56,55
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;60,15
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;60,15
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;68,04
2015;"Percentatge d'ingressos procedents de salaris.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;48,18
2015;"Percentatge d'ingressos procedents de salaris.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;60,87
2015;"Percentatge d'ingressos procedents de salaris.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;65,37
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;55,74
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;59,87
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;56,7
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;61,83
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;50,63
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;62,19
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;58,98
2015;"Percentatge d'ingressos procedents de salaris.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;69,64
