"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2015;"Distribució de la renda P80/P20.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;2,63682972718721
2015;"Distribució de la renda P80/P20.";"16. Benicalap";"16.1. Benicalap";16;1;161;2,89099918267266
2015;"Distribució de la renda P80/P20.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;3,17306150897369
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;2,6
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;3,3
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;2,9
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;2,6
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;2,6
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;3,1
2015;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;2,5
2015;"Distribució de la renda P80/P20.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;3,21138692452013
2015;"Distribució de la renda P80/P20.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;3,7
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;2,2
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;2,66583123238914
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;2,60934911242604
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;3,5
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;2,2
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;3,2
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;3,45437646634182
2015;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;3,8
