"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.4. Tormos";5;4;54;8,16
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"5. la Saïdia";"5.5. Sant Antoni";5;5;55;10,39
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.1. Exposició";6;1;61;28,96
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.2. Mestalla";6;2;62;22,14
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.3. Jaume Roig";6;3;63;33,61
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"6. el Pla del Real";"6.4. Ciutat Universitària";6;4;64;19,19
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.1. Nou Moles";7;1;71;9,11
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.2. Soternes";7;2;72;7,55
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.3. Tres Forques";7;3;73;5,36
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.4. la Fontsanta";7;4;74;3,7
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"7. l'Olivereta";"7.5. la Llum";7;5;75;8,38
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.1. Patraix";8;1;81;10,25
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.2. Sant Isidre";8;2;82;6,81
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.3. Vara de Quart";8;3;83;9,18
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.4. Safranar";8;4;84;8,96
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"8. Patraix";"8.5. Favara";8;5;85;7,31
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"9. Jesús";"9.1. la Raiosa";9;1;91;10,12
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"9. Jesús";"9.2. l'Hort de Senabre";9;2;92;7,24
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"9. Jesús";"9.3. la Creu Coberta";9;3;93;6,61
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"9. Jesús";"9.4. Sant Marcel·lí";9;4;94;8,19
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"9. Jesús";"9.5. Camí Real";9;5;95;6,93
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.1. Mont-Olivet";10;1;101;12,3
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.2. en Corts";10;2;102;10,77
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.3. Malilla";10;3;103;8,81
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.4. Fonteta de Sant Lluís";10;4;104;7,85
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.5. na Rovella";10;5;105;4,81
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.6. la Punta";10;6;106;11,18
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;16,64
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"11. Poblats Marítims";"11.1. el Grau";11;1;111;9,49
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;8,82
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;7,23
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"11. Poblats Marítims";"11.4. Beteró";11;4;114;8,92
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;5,55
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"12. Camins al Grau";"12.1. Aiora";12;1;121;7,49
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"12. Camins al Grau";"12.2. Albors";12;2;122;9,76
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;7,59
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;10,14
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;21,38
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;7,18
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;11,11
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"13. Algirós";"13.3. l'Amistat";13;3;133;11,57
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"13. Algirós";"13.4. la Bega Baixa";13;4;134;13,8
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"13. Algirós";"13.5. la Carrasca";13;5;135;15,14
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"14. Benimaclet";"14.1. Benimaclet";14;1;141;13,16
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;10,86
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"15. Rascanya";"15.1. Orriols";15;1;151;6,28
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"15. Rascanya";"15.2. Torrefiel";15;2;152;6,99
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;14,39
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"16. Benicalap";"16.1. Benicalap";16;1;161;8,69
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;5,19
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;8,87
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;16,06
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;11,89
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;8,87
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.5. Mauella";17;5;175;8,87
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;21,15
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;30,66
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;8,12
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;10,7
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;8,76
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;11,19
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;12,93
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.4. el Saler";19;4;194;17,99
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;14,45
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;16,8
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.7. la Torre";19;7;197;6,49
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;5,8
2018;"Percentatge d'ingressos procedents d'altres ingressos (arrendament d'immobles, rendiments d'activitats econòmiques...).";;;;;;
