"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"10. Quatre Carreres";"10.6. la Punta";10;6;106;4,35
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"10. Quatre Carreres";"10.7. Ciutat de les Arts i de les Ciències";10;7;107;2,68
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"11. Poblats Marítims";"11.1. el Grau";11;1;111;4,47
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"11. Poblats Marítims";"11.2. el Cabanyal-el Canyamelar";11;2;112;4,85
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"11. Poblats Marítims";"11.3. la Malva-rosa";11;3;113;5,64
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"11. Poblats Marítims";"11.4. Beteró";11;4;114;4,37
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"11. Poblats Marítims";"11.5. Natzaret";11;5;115;5,95
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"12. Camins al Grau";"12.1. Aiora";12;1;121;4,59
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"12. Camins al Grau";"12.2. Albors";12;2;122;4,52
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"12. Camins al Grau";"12.3. la Creu del Grau";12;3;123;4,82
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"12. Camins al Grau";"12.4. Camí Fondo";12;4;124;4,31
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"12. Camins al Grau";"12.5. Penya-roja";12;5;125;2,13
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;4,97
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;3,81
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"13. Algirós";"13.3. l'Amistat";13;3;133;4,19
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"13. Algirós";"13.4. la Bega Baixa";13;4;134;3,2
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"13. Algirós";"13.5. la Carrasca";13;5;135;3,33
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"14. Benimaclet";"14.1. Benimaclet";14;1;141;3,7
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;3,84
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"15. Rascanya";"15.1. Orriols";15;1;151;5,75
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"15. Rascanya";"15.2. Torrefiel";15;2;152;5,46
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;2,63
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"16. Benicalap";"16.1. Benicalap";16;1;161;4,46
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;5,55
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;5,43
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;3,65
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;4,85
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;5,43
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.5. Mauella";17;5;175;5,43
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;1,73
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;2,72
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;5,03
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;4,44
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;4,9
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;4,13
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;4,82
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.4. el Saler";19;4;194;3,39
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;3,2
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;3,79
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.7. la Torre";19;7;197;5,6
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;5,46
2018;"Percentatge d'ingressos procedents d'altres prestacions (incapacitat, dependència...).";;;;;;
