"Any";"Indicador";"Districte";"Barri";"DT";"BA";"DTBA";"Valor"
2017;"Distribució de la renda P80/P20.";"13. Algirós";"13.1. l'Illa Perduda";13;1;131;2,66688475665748
2017;"Distribució de la renda P80/P20.";"13. Algirós";"13.2. Ciutat Jardí";13;2;132;2,89290816326531
2017;"Distribució de la renda P80/P20.";"13. Algirós";"13.3. l'Amistat";13;3;133;3,4845998266397
2017;"Distribució de la renda P80/P20.";"13. Algirós";"13.4. la Bega Baixa";13;4;134;2,87914658096768
2017;"Distribució de la renda P80/P20.";"13. Algirós";"13.5. la Carrasca";13;5;135;2,9
2017;"Distribució de la renda P80/P20.";"14. Benimaclet";"14.1. Benimaclet";14;1;141;3,04555646941691
2017;"Distribució de la renda P80/P20.";"14. Benimaclet";"14.2. Camí de Vera";14;2;142;2,61621371787761
2017;"Distribució de la renda P80/P20.";"15. Rascanya";"15.1. Orriols";15;1;151;3,0386495258703
2017;"Distribució de la renda P80/P20.";"15. Rascanya";"15.2. Torrefiel";15;2;152;2,83440452222394
2017;"Distribució de la renda P80/P20.";"15. Rascanya";"15.3. Sant Llorenç";15;3;153;2,49315233506301
2017;"Distribució de la renda P80/P20.";"16. Benicalap";"16.1. Benicalap";16;1;161;2,79080638682466
2017;"Distribució de la renda P80/P20.";"16. Benicalap";"16.2. Ciutat Fallera";16;2;162;2,97125043297541
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.1. Benifaraig";17;1;171;2,5
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.2. Poble Nou";17;2;172;3
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.3. Carpesa";17;3;173;2,6
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.4. Cases de Bàrcena";17;4;174;2,5
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.5. Mauella";17;5;175;2,5
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.6. Massarrojos";17;6;176;3,1
2017;"Distribució de la renda P80/P20.";"17. Pobles del Nord";"17.7. Borbotó";17;7;177;2,3
2017;"Distribució de la renda P80/P20.";"18. Pobles de l'Oest";"18.1. Benimàmet";18;1;181;2,86928443006113
2017;"Distribució de la renda P80/P20.";"18. Pobles de l'Oest";"18.2. Beniferri";18;2;182;3,2
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.1. el Forn d'Alcedo";19;1;191;2,3
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.2. el Castellar-l'Oliverar";19;2;192;2,49632932085005
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.3. Pinedo";19;3;193;2,63027156549521
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.4. el Saler";19;4;194;3,1
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.5. el Palmar";19;5;195;2
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.6. el Perellonet";19;6;196;3,3
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.7. la Torre";19;7;197;2,98714064382854
2017;"Distribució de la renda P80/P20.";"19. Pobles del Sud";"19.8. Faitanar";19;8;198;3,2
